,subtype,bedroomCount,netHabitableSurface,fireplaceExists,terraceSurface,hasTerrace,hasGarden,gardenSurface,hasSwimmingPool,price,type,postalCode,locality,kitchen,condition,facadeCount,isFurnished
3703,HOUSE,3.0,202.0,False,,,,,,200000.0,HOUSE,9280,Lebbeke,INSTALLED,,4.0,
3704,HOUSE,3.0,130.0,False,,,,,False,165000.0,HOUSE,8790,Waregem,,TO_RENOVATE,2.0,
3705,TOWN_HOUSE,3.0,165.0,False,,True,True,90.0,False,490000.0,HOUSE,3090,Overijse,INSTALLED,GOOD,3.0,
3706,HOUSE,3.0,140.0,False,42.0,True,True,485.0,False,475000.0,HOUSE,1330,Rixensart,HYPER_EQUIPPED,AS_NEW,3.0,
3707,VILLA,8.0,750.0,False,,True,True,1.0,,1290000.0,HOUSE,1180,Uccle,INSTALLED,,4.0,
3708,HOUSE,4.0,225.0,False,38.0,True,True,184.0,False,399000.0,HOUSE,2620,Hemiksem,INSTALLED,GOOD,2.0,
3709,VILLA,5.0,220.0,False,50.0,True,True,1140.0,False,1250000.0,HOUSE,1180,Uccle,INSTALLED,GOOD,4.0,
3710,HOUSE,2.0,150.0,False,,,,,,135000.0,HOUSE,5000,Namur,,TO_BE_DONE_UP,4.0,
3711,HOUSE,3.0,172.0,False,60.0,True,True,750.0,False,625000.0,HOUSE,3191,Boortmeerbeek,,AS_NEW,4.0,
3712,HOUSE,3.0,150.0,False,50.0,True,True,250.0,False,175000.0,HOUSE,6460,Chimay,INSTALLED,,2.0,
3713,HOUSE,3.0,162.0,False,,,,,,259000.0,HOUSE,8840,Staden,,,3.0,
3714,HOUSE,5.0,190.0,False,,True,,,False,247000.0,HOUSE,8810,Lichtervelde,,TO_RENOVATE,4.0,
3715,HOUSE,3.0,285.0,False,,True,,,False,248000.0,HOUSE,8600,Diksmuide,SEMI_EQUIPPED,TO_BE_DONE_UP,,
3716,VILLA,3.0,604.0,False,,,,,False,685000.0,HOUSE,2310,Rijkevorsel,,GOOD,4.0,
3717,HOUSE,3.0,175.0,False,15.0,True,,,False,369000.0,HOUSE,8000,Brugge,INSTALLED,AS_NEW,3.0,
3718,VILLA,3.0,109.0,False,,,,,,205000.0,HOUSE,8870,Izegem,,TO_RENOVATE,4.0,
3719,HOUSE,3.0,93.0,False,,True,True,680.0,False,245000.0,HOUSE,5590,Ciney,INSTALLED,GOOD,4.0,
3720,BUNGALOW,3.0,100.0,True,,,,,,253000.0,HOUSE,7181,Petit-Roeulx-lez-Nivelles,NOT_INSTALLED,TO_RENOVATE,4.0,
3721,COUNTRY_COTTAGE,4.0,225.0,False,,,True,,False,485000.0,HOUSE,2222,Heist-op-den-Berg,SEMI_EQUIPPED,GOOD,,
3722,HOUSE,3.0,,False,,True,,,,75000.0,HOUSE,7160,Chapelle-lez-Herlaimont,,TO_RENOVATE,3.0,
3723,HOUSE,4.0,248.0,False,,,True,,,390000.0,HOUSE,9940,Evergem,INSTALLED,GOOD,3.0,
3724,HOUSE,2.0,120.0,False,10.0,True,,,,315000.0,HOUSE,1090,Jette,INSTALLED,GOOD,2.0,
3725,VILLA,8.0,468.0,False,30.0,True,True,4002.0,False,1125000.0,HOUSE,3440,Zoutleeuw,INSTALLED,AS_NEW,4.0,
3726,HOUSE,3.0,,False,,True,,,,550000.0,HOUSE,3110,Rotselaar,,TO_RENOVATE,4.0,
3727,HOUSE,3.0,140.0,False,,True,,,,325000.0,HOUSE,5310,Leuze,SEMI_EQUIPPED,AS_NEW,4.0,
3728,HOUSE,2.0,106.0,False,,,,,,145000.0,HOUSE,1500,Halle,,TO_RENOVATE,2.0,
3729,HOUSE,2.0,190.0,False,,,,,False,460000.0,HOUSE,8000,Brugge,HYPER_EQUIPPED,TO_BE_DONE_UP,,
3730,HOUSE,7.0,200.0,False,,,,,False,319900.0,HOUSE,2140,Borgerhout,NOT_INSTALLED,TO_RENOVATE,,
3731,HOUSE,3.0,150.0,False,,,True,86.0,False,319000.0,HOUSE,2020,Antwerp,INSTALLED,,,
3732,HOUSE,3.0,,False,,True,,,,72000.0,HOUSE,7160,Chapelle-lez-Herlaimont,NOT_INSTALLED,TO_RENOVATE,2.0,
3733,APARTMENT_BLOCK,5.0,,False,,,True,700.0,False,376000.0,HOUSE,6000,Charleroi,,GOOD,2.0,
3734,HOUSE,3.0,158.0,False,,True,True,,False,275000.0,HOUSE,8900,Dikkebus,,AS_NEW,,
3735,HOUSE,3.0,,False,,,,,False,295225.0,HOUSE,8650,Houthulst,,,,
3736,COUNTRY_COTTAGE,7.0,,True,30.0,True,True,1200.0,False,358000.0,HOUSE,6530,Thuin,,GOOD,4.0,
3737,HOUSE_GROUP,,,False,,,,,,,HOUSE_GROUP,9820,Merelbeke,,,,
3738,HOUSE,3.0,182.0,False,,True,,,False,449000.0,HOUSE,9630,Zwalm,INSTALLED,AS_NEW,,
3739,HOUSE,2.0,100.0,False,,,True,10.0,False,249000.0,HOUSE,9000,Gent,,GOOD,2.0,
3740,HOUSE,4.0,140.0,False,,,True,,False,369000.0,HOUSE,8730,Beernem,,,3.0,
